fldID;fldDate;fldIDMatch;fldTournament;fldTeam1;fldTeam2;fldInfo;fldElapsedTime;fldScore1;fldScore2;fldCoef1;fldCoefX;fldCoef2;fldTotal;fldCoefTotalOver;fldYellowCard1;fldYellowCard2;fldRedCard1;fldRedCard2;fldCorner1;fldCorner2;fldShotsOn1;fldShotsOn2;fldShotsOff1;fldShotsOff2;fldAttacks1;fldAttacks2;fldDanAttacks1;fldDanAttacks2;fldPenalty1;fldPenalty2;fldFreeKick1;fldFreeKick2;fldSub1;fldSub2;fldScoreResult1;fldScoreResult2;fldResult
197222;27.10.2022;407746153;Лига Конференций УЕФА;Мольде;Юргорден;Лига Конференций УЕФА Мольде Юргорден;4732;2;3;19.39999962;3.339999914;1.470000029;5.5;2.089999914;4;1;0;0;9;2;3;3;9;0;84;108;37;31;0;0;5;6;3;2;2;3;0
74347;22.10.2022;406599133;Чемпионат Испании. Второй дивизион;Мирандес;Уэска;Чемпионат Испании. Второй дивизион Мирандес Уэска;4787;1;0;1.159999967;5.710000038;53;1.5;2.680000067;4;1;0;0;6;3;7;2;7;5;86;75;33;26;0;0;12;14;3;5;1;1;1
105284;23.10.2022;406774451;Чемпионат Грузии. Суперлига;Самгурали;Сиони;Чемпионат Грузии. Суперлига Самгурали Сиони;4751;1;1;3.339999914;1.539999962;8.220000267;2.5;2.359999895;3;2;0;0;4;1;4;5;7;2;98;61;80;36;0;0;21;18;0;0;2;1;1
283224;30.10.2022;408397664;Чемпионат Испании. Второй дивизион RFEF;Валенсия II;Мальорка II;Чемпионат Испании. Второй дивизион RFEF Валенсия II Мальорка II;4778;0;0;3.529999971;1.440000057;10.89999962;0.5;2.789999962;4;3;0;0;12;2;0;0;2;1;48;25;52;18;0;0;34;18;0;0;0;0;0
12252;21.10.2022;406288225;Чемпионат Ирана;Эстеглал;Алюминиум;Чемпионат Ирана Эстеглал Алюминиум;4753;0;0;3.670000076;1.440000057;9.81000042;0.5;2.569999933;1;0;0;0;10;2;4;2;2;0;76;54;65;16;0;0;16;9;2;3;0;0;0
265708;30.10.2022;408285210;Чемпионат Колумбии. Примера A;Энвигадо;Депортес Толима;Чемпионат Колумбии. Примера A Энвигадо Депортес Толима;4765;1;1;3.910000086;1.49000001;9.260000229;2.5;2.789999962;2;1;0;1;5;1;8;3;10;2;97;49;68;20;0;0;13;11;4;3;1;1;0
266207;30.10.2022;408292545;Чемпионат Бразилии. Серия B;Шапекоэнсе;Наутико Капибарибе;Чемпионат Бразилии. Серия B Шапекоэнсе Наутико Капибарибе;4709;1;0;1.070000052;9;41;1.5;2.269999981;3;2;0;0;1;1;5;2;9;7;64;85;39;36;1;0;10;24;5;3;1;0;0
295593;30.10.2022;408431741;Чемпионат Италии. Серия D;А.К.Д Асти;Чисола;Чемпионат Италии. Серия D А.К.Д Асти Чисола;4776;1;0;1.110000014;7.360000134;30;1.5;2.589999914;3;2;0;0;8;6;5;0;6;4;60;52;35;31;1;0;25;15;0;0;1;0;0
38183;22.10.2022;406481716;Чемпионат Италии. Примавера 2;Витербесе (19);Реджина (19);Чемпионат Италии. Примавера 2 Витербесе (19) Реджина (19);4747;2;1;1.159999967;6.139999866;22;3.5;2.079999924;2;0;0;0;4;4;4;5;8;8;82;107;71;74;0;0;10;13;3;3;2;1;0
65070;22.10.2022;406553066;Чемпионат Англии. Национальная лига;Честерфилд;Бромли;Чемпионат Англии. Национальная лига Честерфилд Бромли;4761;3;2;1.159999967;5.46999979;41;5.5;2.210000038;3;4;0;0;3;1;4;5;7;0;83;75;50;29;1;0;9;11;1;3;3;2;0
70952;22.10.2022;406580790;Чемпионат Мальты;Пиета Хотспурс;Санта Лучия;Чемпионат Мальты Пиета Хотспурс Санта Лучия;4761;1;1;7.099999905;1.470000029;4.059999943;2.5;2.75999999;2;0;0;0;2;9;3;2;2;7;78;88;52;77;0;0;18;22;0;0;1;2;1
18135;21.10.2022;406322014;Чемпионат Германии. 2-я Бундеслига;Дармштадт 98;Хольштайн;Чемпионат Германии. 2-я Бундеслига Дармштадт 98 Хольштайн;4738;1;1;3.50999999;1.600000024;6.659999847;2.5;2.099999905;3;2;0;0;4;5;4;3;8;8;94;74;49;47;0;0;21;17;3;3;1;1;0
156961;24.10.2022;407102754;Чемпионат Перу. Примера;Атлетичо Грау;Мелгар;Чемпионат Перу. Примера Атлетичо Грау Мелгар;4755;0;1;39;5.559999943;1.159999967;1.5;2.25;4;3;0;0;1;4;2;6;2;1;104;85;62;66;0;0;9;7;4;3;2;1;1
206684;28.10.2022;407905892;Чемпионат Египта. Вторая лига;Эль Аламейн;Мостакбаль Ватан;Чемпионат Египта. Вторая лига Эль Аламейн Мостакбаль Ватан;4717;1;0;1.179999948;5.260000229;27;1.5;2.619999886;3;0;0;0;1;4;3;2;2;5;89;98;37;48;0;0;13;27;0;0;1;0;0
85913;23.10.2022;406684014;Чемпионат США. USL;Колорадо-Спрингс Свичбэкс;Рио Гранде Вэлли;Чемпионат США. USL Колорадо-Спрингс Свичбэкс Рио Гранде Вэлли;4721;0;0;4.349999905;1.460000038;6.460000038;0.5;2.599999905;1;1;0;0;6;1;2;1;3;4;66;66;49;35;0;0;16;10;2;2;3;0;1
46906;22.10.2022;406507899;Чемпионат Венгрии. Третий дивизион;Кишварда II;БКВ Эльоре;Чемпионат Венгрии. Третий дивизион Кишварда II БКВ Эльоре;4786;1;0;1.159999967;6.03000021;25;1.5;2.404999971;1;1;0;0;1;1;3;4;4;4;93;123;65;68;0;0;14;18;3;2;1;2;1
84237;23.10.2022;406664272;Чемпионат Венесуэлы. Примера дивизион;Метрополитанос;Монагас;Чемпионат Венесуэлы. Примера дивизион Метрополитанос Монагас;4776;0;1;32;9.039999962;1.080000043;1.5;2.619999886;1;0;0;0;2;3;0;6;2;4;60;69;22;44;0;0;15;18;0;0;0;2;1
129807;23.10.2022;406840545;Чемпионат Марокко. Второй дивизион;АСС Сале;Шабаб Бен-Герир;Чемпионат Марокко. Второй дивизион АСС Сале Шабаб Бен-Герир;4716;0;0;3.430000067;1.49000001;9.340000153;0.5;2.589999914;1;6;0;1;7;0;0;0;5;3;82;63;57;33;0;0;19;11;2;2;0;0;0
25013;21.10.2022;406355374;Чемпионат Англии. Лига 1;Ипсвич Таун;Дерби Каунти;Чемпионат Англии. Лига 1 Ипсвич Таун Дерби Каунти;4780;1;0;1.110000014;7.230000019;53;1.5;2.49000001;1;2;0;0;9;2;3;0;10;3;81;88;55;34;0;0;12;10;2;3;1;0;0
313572;30.10.2022;408510369;Чемпионат Аргентины. Региональная лига;КА Белграно Парана;Уракан Диаманте;Чемпионат Аргентины. Региональная лига КА Белграно Парана Уракан Диаманте;4733;2;1;1.269999981;4.159999847;17.70000076;3.5;2.309999943;2;3;1;0;9;6;9;2;2;7;75;72;42;37;0;0;19;21;0;0;3;1;1
116331;23.10.2022;406802228;Чемпионат Боснии и Герцеговины;Посушье;Сараево;Чемпионат Боснии и Герцеговины Посушье Сараево;4730;0;1;38;7.96999979;1.090000033;1.5;2.359999895;3;1;1;0;5;4;4;3;11;5;113;71;68;38;0;0;16;14;0;0;0;1;0
197230;27.10.2022;407746282;Лига Европы УЕФА;Нант;Карабах;Лига Европы УЕФА Нант Карабах;4718;1;1;5.159999847;1.629999995;4.480000019;2.5;2.200000048;2;0;0;0;4;8;6;7;3;3;77;88;25;51;0;1;11;11;4;3;2;1;1
251112;29.10.2022;408183685;Чемпионат Англии. Южная Премьер-лига. Центр;Баруэлл;Стратфорд Таун;Чемпионат Англии. Южная Премьер-лига. Центр Баруэлл Стратфорд Таун;4718;2;1;1.179999948;5.619999886;21;3.5;2.109999895;2;1;0;0;6;5;5;3;5;7;91;107;75;68;0;0;7;14;0;0;2;1;0
178447;26.10.2022;407447233;Греция. Кубок любительской лиги;Докса Виронас;Агиои Анаргирой;Греция. Кубок любительской лиги Докса Виронас Агиои Анаргирой;4799;2;1;1.24000001;4.480000019;24;3.5;2.180000067;3;3;0;0;2;5;3;2;7;7;69;93;60;65;0;0;11;11;4;5;2;1;0
240456;29.10.2022;408149105;Чемпионат Германии. Оберлига Баварии;Ингольштадт-04 II;ТСВ Ландсберг;Чемпионат Германии. Оберлига Баварии Ингольштадт-04 II ТСВ Ландсберг;4758;1;1;4.389999866;1.549999952;5.059999943;2.5;2.404999971;1;2;0;0;8;3;6;3;7;5;66;55;67;40;0;1;8;9;2;2;2;1;1
315635;30.10.2022;408521721;Чемпионат Аргентины. Торнео Федераль А;Расинг де Кордоба;Сентраль Норте Сальта;Чемпионат Аргентины. Торнео Федераль А Расинг де Кордоба Сентраль Норте Сальта;4796;0;0;2.619999886;1.649999976;12;0.5;2.079999924;1;5;0;0;7;1;2;0;5;0;113;65;100;31;0;0;15;8;1;1;1;0;1
129963;23.10.2022;406839862;Чемпионат Камеруна. Премьер Дивизион;Унион Доуала;Янг Спортс;Чемпионат Камеруна. Премьер Дивизион Унион Доуала Янг Спортс;4786;2;1;1.110000014;7.360000134;32;3.5;2.950000048;1;1;0;0;4;0;7;6;3;6;80;91;27;25;0;0;26;35;0;0;2;1;0
84999;23.10.2022;406670964;Чемпионат Эквадора;Кумбайя;Барселона Гуаякиль;Чемпионат Эквадора Кумбайя Барселона Гуаякиль;4746;1;1;1.330000043;3.720000029;25;3;3.230000019;1;0;0;0;3;2;2;2;6;4;88;56;19;8;1;1;11;15;5;1;1;1;0
277656;30.10.2022;408387107;Чемпионат Венгрии. Третий дивизион;Диошдьёр II;Вашаш II;Чемпионат Венгрии. Третий дивизион Диошдьёр II Вашаш II;4754;2;1;1.179999948;5.420000076;25;3.5;2.589999914;1;1;0;0;5;3;2;2;4;2;48;33;37;15;1;0;21;16;0;0;2;1;0
305060;30.10.2022;408461828;Чемпионат Испании. Третий дивизион RFEF;Ла Солана;Атлетико Томеллосо;Чемпионат Испании. Третий дивизион RFEF Ла Солана Атлетико Томеллосо;4722;2;1;1.090000033;8.220000267;32;3.5;2.589999914;2;5;0;0;5;2;5;2;8;5;72;62;35;27;1;0;27;9;0;0;3;1;1
120095;23.10.2022;406809527;Чемпионат Замбии. Суперлига;Призон Леопардс;Нкана;Чемпионат Замбии. Суперлига Призон Леопардс Нкана;4751;0;0;3.50999999;1.49000001;8.779999733;0.5;2.440000057;1;2;0;0;4;1;3;2;8;3;74;64;51;31;0;0;16;13;2;3;0;0;0
184252;26.10.2022;407517615;Чемпионат Бразилии до 20 лет;Америка РЖ (20);Американо (20);Чемпионат Бразилии до 20 лет Америка РЖ (20) Американо (20);4773;1;1;4.369999886;1.50999999;5.550000191;2.5;2.440000057;0;1;0;0;4;2;1;2;7;1;92;83;62;41;0;0;14;14;5;2;1;1;0
254110;29.10.2022;408204301;Чемпионат Испании. Второй дивизион RFEF. Группа 1;Полворин;Оренсе;Чемпионат Испании. Второй дивизион RFEF. Группа 1 Полворин Оренсе;4716;1;1;4.510000229;1.49000001;5.630000114;2.5;2.440000057;3;2;0;0;4;4;2;4;8;1;67;63;32;25;1;0;9;20;0;0;1;1;0
101942;23.10.2022;406764853;Чемпионат Украины. Премьер-лига;Верес;Заря Луганск;Чемпионат Украины. Премьер-лига Верес Заря Луганск;4735;0;1;27;5.179999828;1.220000029;1.5;2.160000086;2;2;0;0;4;3;2;1;1;5;74;115;49;89;0;0;12;12;4;4;0;1;0
70210;22.10.2022;406571961;Чемпионат Испании. Молодёжная лига;ФЕ Грама (19);Мальорка (19);Чемпионат Испании. Молодёжная лига ФЕ Грама (19) Мальорка (19);4772;1;1;8.109999657;1.590000033;3.140000105;2.5;2.180000067;3;0;1;0;2;2;2;4;5;3;101;108;60;65;0;0;27;19;0;0;1;1;0
316821;31.10.2022;408531187;Чемпионат Сальвадора;Агила;Атлетико Марте;Чемпионат Сальвадора Агила Атлетико Марте;4730;0;0;2.950000048;1.600000024;10.5;0.5;2.329999924;0;1;0;0;6;1;4;0;4;3;106;90;78;58;0;0;19;28;0;0;1;0;1
65093;22.10.2022;406550481;Чемпионат Англии. Южная Национальная лига;Челмсфорд;Хемел Хемпстед Таун;Чемпионат Англии. Южная Национальная лига Челмсфорд Хемел Хемпстед Таун;4726;1;0;1.110000014;7.150000095;35;1.5;2.589999914;2;2;0;0;2;4;5;3;5;4;82;60;37;24;1;0;17;16;0;0;2;1;1
74376;22.10.2022;406600253;Чемпионат Португалии до 19 лет;Алверка (19);Торренше (19);Чемпионат Португалии до 19 лет Алверка (19) Торренше (19);4712;2;1;1.110000014;7.360000134;30;3.5;2.619999886;1;4;0;0;2;3;4;3;3;3;59;56;13;24;0;0;16;19;0;0;3;3;1
98689;23.10.2022;406759626;Чемпионат Испании. Третий дивизион RFEF;Клуб Португалете;СД Деусто;Чемпионат Испании. Третий дивизион RFEF Клуб Португалете СД Деусто;4738;1;0;1.139999986;6.340000153;31;1.5;2.775000095;2;3;0;0;5;5;4;4;2;3;107;106;41;53;1;0;18;25;0;0;1;0;0
287846;30.10.2022;408412943;Чемпионат Сербии. 1-я лига;Раднички Белград;Металац;Чемпионат Сербии. 1-я лига Раднички Белград Металац;4700;1;0;1.179999948;5.309999943;28;1.5;2.775000095;2;2;0;0;4;2;1;2;3;4;117;113;54;63;1;0;21;18;0;0;2;0;1
1547;20.10.2022;406109410;Кувейт. Кубок наследного принца;Аль-Салибихаэт;Аль-Кадсия;Кувейт. Кубок наследного принца Аль-Салибихаэт Аль-Кадсия;4759;1;2;85;11.69999981;1.029999971;3.5;2.210000038;0;2;0;0;1;9;3;7;4;6;61;90;35;65;0;0;20;7;0;0;1;3;1
206709;28.10.2022;407905776;Чемпионат Египта. Вторая лига;Вади Дегла;Кахраба Исмаилия;Чемпионат Египта. Вторая лига Вади Дегла Кахраба Исмаилия;4749;2;1;1.110000014;7.360000134;32;3.5;2.75999999;2;2;0;0;3;2;5;1;7;3;71;67;33;30;0;0;23;16;0;0;2;1;0
318288;31.10.2022;408555508;Чемпионат США. MLS;Филадельфия Юнион;Нью-Йорк Сити;Чемпионат США. MLS Филадельфия Юнион Нью-Йорк Сити;4784;3;1;1.008000016;26;126;4.5;2.470000029;1;0;0;0;3;1;8;4;4;6;85;102;26;38;0;0;12;22;2;2;3;1;0
320964;31.10.2022;408639849;Чемпионат Сирии. Первый дивизион;Морек;Аль-Сахель Тартус;Чемпионат Сирии. Первый дивизион Морек Аль-Сахель Тартус;4788;0;0;7.739999771;1.450000048;4.019999981;0.5;2.619999886;2;3;0;0;1;6;2;4;2;7;61;75;26;64;0;0;18;15;4;3;0;0;0
102053;23.10.2022;406764082;Чемпионат Испании. Третий дивизион RFEF;Урсария;Тривал Валдерас;Чемпионат Испании. Третий дивизион RFEF Урсария Тривал Валдерас;4739;0;0;2.859999895;1.629999995;9.350000381;0.5;2.305000067;2;4;0;1;2;1;1;0;6;4;73;68;47;31;0;0;13;17;3;2;2;0;1
219897;29.10.2022;408057219;Чемпионат Японии. Третий дивизион;Йокогама СКК;Фукусима Юнайтед;Чемпионат Японии. Третий дивизион Йокогама СКК Фукусима Юнайтед;4738;2;0;1.029999971;15;29;2.5;2.269999981;1;0;0;0;0;4;3;0;0;6;63;81;23;69;0;0;10;15;0;0;2;0;0
140059;23.10.2022;406895394;Чемпионат Аргентины. Региональная лига;Вероника;Эль Саладо;Чемпионат Аргентины. Региональная лига Вероника Эль Саладо;4731;1;1;5.480000019;1.399999976;5.480000019;2.5;2.650000095;1;3;0;0;4;4;3;2;4;3;94;97;54;52;0;0;13;7;5;4;1;1;0
240091;29.10.2022;408151037;Чемпионат Германии. Региональная лига. Запад;Рот-Вайсс Оберхаузен;Рот-Вайсс Ален;Чемпионат Германии. Региональная лига. Запад Рот-Вайсс Оберхаузен Рот-Вайсс Ален;4736;1;2;17.39999962;3.839999914;1.330000043;3.5;2.079999924;0;4;0;0;4;1;4;5;7;4;88;74;63;36;1;0;26;12;0;0;2;3;1
64936;22.10.2022;406553058;Чемпионат Англии. Южная Национальная лига;Бат Сити;Чешунт;Чемпионат Англии. Южная Национальная лига Бат Сити Чешунт;4741;1;0;1.090000033;8.06000042;34;1.5;2.404999971;0;1;0;0;1;2;4;0;11;3;120;96;80;44;1;0;3;10;0;0;1;0;0
65765;22.10.2022;406552840;Чемпионат Алжира. Дивизион 2;МО Константина;Хамра Аннаба;Чемпионат Алжира. Дивизион 2 МО Константина Хамра Аннаба;4758;1;1;3.50999999;1.49000001;8.779999733;2.5;2.440000057;1;3;0;0;7;1;5;4;10;1;99;79;102;47;0;0;34;10;0;0;2;1;1
64834;22.10.2022;406552082;Чемпионат Англии. Чемпионшип;Куинз Парк Рейнджерс;Уиган Атлетик;Чемпионат Англии. Чемпионшип Куинз Парк Рейнджерс Уиган Атлетик;4783;2;1;1.110000014;6.5;71;3.5;3.029999971;0;1;0;0;5;4;4;1;6;9;95;90;34;54;0;0;4;8;3;4;2;1;0
191611;27.10.2022;407678552;Чемпионат Уганды. Второй дивизион;Лувиро Юнайтед;Бума;Чемпионат Уганды. Второй дивизион Лувиро Юнайтед Бума;4779;2;2;8.710000038;3.079999924;1.590000033;5.5;2.440000057;0;1;0;0;7;3;6;4;5;3;65;56;69;38;0;1;9;4;4;5;2;3;1
139879;23.10.2022;406895409;Чемпионат Аргентины. Региональная лига;Коронел Агуирре;Атлетико Сан Хорхе;Чемпионат Аргентины. Региональная лига Коронел Агуирре Атлетико Сан Хорхе;4726;1;0;1.129999995;6.050000191;29;1.5;2.660000086;2;2;0;0;4;5;4;10;9;16;85;88;69;72;0;0;10;13;1;0;1;0;0
64594;22.10.2022;406553023;Чемпионат Англии. Национальная лига;Борегем Вуд;Рексем;Чемпионат Англии. Национальная лига Борегем Вуд Рексем;4741;1;1;6;1.529999971;4;2.5;2.404999971;0;1;0;0;2;2;2;5;4;3;58;63;27;21;0;0;8;14;1;0;1;1;0
125258;23.10.2022;406824642;Чемпионат Кипра. 1-й дивизион;Кармиотисса;Акритас Хлорака;Чемпионат Кипра. 1-й дивизион Кармиотисса Акритас Хлорака;4715;1;0;1.139999986;6.340000153;31;1.5;2.180000067;2;1;0;0;8;4;7;1;6;5;59;73;40;38;1;0;13;20;0;0;1;0;0
330082;01.11.2022;408822449;Чемпионат Португалии до 23 лет;Эстрела Амадора (23);Фаренсе (23);Чемпионат Португалии до 23 лет Эстрела Амадора (23) Фаренсе (23);4738;1;0;1.220000029;4.949999809;21;1.5;2.059999943;2;1;0;0;1;3;3;2;3;5;83;98;44;46;0;0;18;28;0;0;2;0;1
145415;24.10.2022;406945729;Чемпионат Мексики. Лига MX;Монтеррей;Пачука;Чемпионат Мексики. Лига MX Монтеррей Пачука;4797;0;0;2.779999971;1.679999948;9.590000153;0.5;2.019999981;1;1;0;0;6;1;10;1;12;1;139;70;57;12;0;0;12;8;3;6;0;1;1
102110;23.10.2022;406765208;Чемпионат Вьетнама. V-Лига;Бекамекс Бинх Дуонг;Хонг Линх Ха Тинх;Чемпионат Вьетнама. V-Лига Бекамекс Бинх Дуонг Хонг Линх Ха Тинх;4755;2;2;4.840000153;1.529999971;4.800000191;4.5;2.5;1;2;0;0;2;6;4;6;6;8;54;63;29;32;1;0;14;17;0;0;2;2;0
302509;30.10.2022;408455157;Чемпионат Испании. Женщины;Вильярреал (жен);Валенсия (жен);Чемпионат Испании. Женщины Вильярреал (жен) Валенсия (жен);4737;1;1;5.150000095;1.580000043;4.119999886;2.5;2.305000067;3;0;0;0;7;4;5;3;4;1;111;128;67;72;0;0;9;15;1;3;1;1;0
153412;24.10.2022;407071795;Чемпионат Швеции. Суперэттан;Йёнчёпинг;Норрбю;Чемпионат Швеции. Суперэттан Йёнчёпинг Норрбю;4733;1;1;4.320000172;1.570000052;4.989999771;2.5;2.180000067;0;3;0;0;4;2;4;3;2;3;76;64;68;48;1;0;9;7;2;4;2;1;1
253296;29.10.2022;408198486;Чемпионат Испании. Третий дивизион RFEF;Иллескас;Виллаканас;Чемпионат Испании. Третий дивизион RFEF Иллескас Виллаканас;4768;1;0;1.090000033;8.06000042;34;1.5;2.950000048;3;1;0;0;6;0;3;1;6;1;80;81;53;34;0;0;15;17;0;0;1;0;0
42563;22.10.2022;406493835;Чемпионат Чехии. Молодежная лига;Градец-Кралове (19);Баник Острава (19);Чемпионат Чехии. Молодежная лига Градец-Кралове (19) Баник Острава (19);4740;3;1;1.00999999;20;33;4.5;2.109999895;0;2;0;0;2;3;7;3;6;6;97;86;39;49;0;1;8;8;0;5;3;1;0
307021;30.10.2022;408469588;Чемпионат Испании. Второй дивизион RFEF;СД Таразона;Герника;Чемпионат Испании. Второй дивизион RFEF СД Таразона Герника;4768;1;1;3.950000048;1.480000019;7.230000019;2.5;2.619999886;3;2;0;0;2;4;3;6;5;4;91;58;48;26;0;1;11;18;0;0;1;1;0
80976;22.10.2022;406642331;Чемпионат Бразилии. Серия B;Васко да Гама;Крисиума;Чемпионат Бразилии. Серия B Васко да Гама Крисиума;4736;1;1;4.099999905;1.49000001;6.420000076;2.5;2.269999981;2;3;0;0;4;3;2;3;7;5;87;69;38;41;0;0;10;10;5;1;2;1;1
166383;25.10.2022;407279368;Чемпионат ЮАР;Кейптаун Сити;Чиппа Юнайтед;Чемпионат ЮАР Кейптаун Сити Чиппа Юнайтед;4775;1;1;3.519999981;1.470000029;9.579999924;2.5;2.619999886;2;1;0;0;8;0;1;1;3;0;12;14;10;5;0;0;15;18;5;3;2;1;1
341413;02.11.2022;408965615;Бразилия. Кубок Верде;Пайсанду;Токантинополис;Бразилия. Кубок Верде Пайсанду Токантинополис;4765;1;0;1.090000033;8.06000042;34;1.5;2.180000067;1;3;0;0;4;1;5;2;10;3;72;52;33;15;0;0;28;35;0;0;2;0;1
170682;25.10.2022;407294693;Чемпионат Англии. Лига 2;Хартлпул Юнайтед;Солфорд Сити;Чемпионат Англии. Лига 2 Хартлпул Юнайтед Солфорд Сити;4755;0;1;48;5.53000021;1.149999976;1.5;2.589999914;0;1;0;0;4;7;1;4;14;4;117;72;63;28;0;0;8;6;2;2;0;2;1
240359;29.10.2022;408149098;Чемпионат Германии. Региональная лига. Юго-запад;Ульм 1846;Астория Вальдорф;Чемпионат Германии. Региональная лига. Юго-запад Ульм 1846 Астория Вальдорф;4765;1;0;1.139999986;6.340000153;29;1.5;2.589999914;2;2;1;0;2;1;1;5;3;4;71;104;22;51;0;0;12;12;3;3;1;0;0
272570;30.10.2022;408370350;Чемпионат Таиланда. Дивизион 3;Кабин Юнайтед;КохКванг;Чемпионат Таиланда. Дивизион 3 Кабин Юнайтед КохКванг;4793;1;1;3.650000095;1.590000033;5.940000057;2.5;2.180000067;1;3;0;0;5;1;4;3;2;1;88;65;61;49;0;0;18;19;0;0;1;1;0
71945;22.10.2022;406586740;Чемпионат Албании. Суперлига;Тирана;Эрзени;Чемпионат Албании. Суперлига Тирана Эрзени;4752;0;1;12.69999981;3.279999971;1.460000038;1.5;2.180000067;2;3;0;0;4;0;6;1;6;3;119;72;60;19;0;1;20;15;0;0;0;1;0
299056;30.10.2022;408438728;Чемпионат Германии. Оберлига Миттельрейн;Хюрт;Боруссия Фрайалденховен;Чемпионат Германии. Оберлига Миттельрейн Хюрт Боруссия Фрайалденховен;4773;1;1;5.639999866;1.480000019;4.610000134;2.5;2.589999914;2;1;0;0;8;3;4;3;2;5;78;101;55;49;0;0;15;16;0;0;2;2;1
69875;22.10.2022;406575422;Чемпионат Бахрейна. Дивизион 2;Аль-Иттихад Бахрейн;Аль-Иттифак Макаба;Чемпионат Бахрейна. Дивизион 2 Аль-Иттихад Бахрейн Аль-Иттифак Макаба;4737;1;0;1.179999948;5.510000229;23;1.5;2.305000067;2;3;0;0;4;6;2;0;0;0;103;102;43;66;0;0;6;14;3;3;2;1;1
24020;21.10.2022;406345704;Чемпионат Уругвая;Ривер Плэйт Монтевидео;Монтевидео Сити Торке;Чемпионат Уругвая Ривер Плэйт Монтевидео Монтевидео Сити Торке;4738;1;0;1.850000024;2.24000001;12.19999981;2.5;2.140000105;1;2;0;0;7;4;1;0;5;3;91;77;49;36;0;1;18;14;0;0;2;1;1
308177;30.10.2022;408477955;Чемпионат Испании. Третий дивизион RFEF;КД Булленсе;Расинг Мурсия;Чемпионат Испании. Третий дивизион RFEF КД Булленсе Расинг Мурсия;4729;3;1;1.00999999;18.70000076;33;4.5;2.5;1;3;0;0;2;3;5;4;5;4;74;110;45;59;1;0;9;13;3;3;3;1;0
192700;27.10.2022;407705560;Чемпионат Кот-дИвуара;ЕС Бафинг;Спортинг Ганьоа;Чемпионат Кот-дИвуара ЕС Бафинг Спортинг Ганьоа;4734;2;1;1.200000048;5.110000134;23;3.5;2.400000095;1;1;0;0;1;5;6;5;2;5;64;68;33;56;0;0;11;20;1;3;2;1;0
35454;22.10.2022;406470461;Чемпионат Чехии. Третья лига;Яблонец II;СК Сокол Брозаны;Чемпионат Чехии. Третья лига Яблонец II СК Сокол Брозаны;4711;0;2;33;18.70000076;1.00999999;2.5;2.269999981;0;1;0;0;4;1;2;3;6;3;78;72;35;31;1;0;9;15;0;0;0;2;0
256738;29.10.2022;408210820;Чемпионат Италии. Лига Про B;Анкона-1905;Луккезе;Чемпионат Италии. Лига Про B Анкона-1905 Луккезе;4708;1;1;4.369999886;1.409999967;7.559999943;2.5;2.789999962;4;2;0;0;7;3;3;4;5;6;102;75;80;39;0;1;21;19;0;0;2;1;1
230692;29.10.2022;408119037;Чемпионат Польши. Лига 3;Ракув II;Рекорд Бельско-Бяла;Чемпионат Польши. Лига 3 Ракув II Рекорд Бельско-Бяла;4709;1;1;4.630000114;1.539999962;4.880000114;2.5;2.404999971;2;0;0;0;2;2;3;2;9;5;63;78;78;84;0;0;3;9;3;3;1;1;0
86489;23.10.2022;406699318;Чемпионат Коста-Рики;Эредиано;Депортиво Саприсса;Чемпионат Коста-Рики Эредиано Депортиво Саприсса;4784;0;1;38;3.609999895;1.299999952;1.5;2.359999895;1;2;0;0;9;2;2;3;13;8;109;73;89;43;0;0;27;11;0;0;0;1;0
295872;30.10.2022;408432617;Кубок Франции;Шамбли;Амьен СК;Кубок Франции Шамбли Амьен СК;4721;1;1;7.429999828;1.440000057;4.170000076;2.5;2.440000057;0;1;0;0;0;7;2;6;5;5;55;76;23;40;0;0;15;10;0;0;1;1;0
348367;02.11.2022;409102242;Чемпионат Словении. Первая лига;Мура;НК Браво;Чемпионат Словении. Первая лига Мура НК Браво;4780;1;0;1.110000014;7.670000076;40;1.5;2.779999971;1;1;0;0;6;3;3;2;5;4;64;81;37;52;0;0;2;8;1;1;1;0;0
218310;29.10.2022;408017641;Бразилия. Кубок штата Санта-Катарина;Фигейренсе;Херкилио Луз;Бразилия. Кубок штата Санта-Катарина Фигейренсе Херкилио Луз;4793;0;1;14.39999962;3.549999952;1.389999986;1.5;2.359999895;3;1;0;0;11;3;6;4;8;4;70;68;74;54;0;0;17;28;0;0;1;1;1
64794;22.10.2022;406554041;Чемпионат Иордании;Аль Салт;Акаба;Чемпионат Иордании Аль Салт Акаба;4785;0;0;5.5;1.360000014;6.5;0.5;2.950000048;2;1;0;0;2;4;2;2;6;3;83;89;42;49;0;0;11;23;0;0;0;1;1
251224;29.10.2022;408183207;Чемпионат Швейцарии. Первая лига Промоушен;Цюрих II;Люцерн II;Чемпионат Швейцарии. Первая лига Промоушен Цюрих II Люцерн II;4786;1;2;28;7.010000229;1.120000005;3.5;2.305000067;4;0;0;0;2;8;1;2;1;6;72;112;25;67;0;2;13;13;0;0;1;3;1
129675;23.10.2022;406842609;Чемпионат Испании. Второй дивизион RFEF;Оренсе;Гихуэло;Чемпионат Испании. Второй дивизион RFEF Оренсе Гихуэло;4743;1;0;1.120000005;6.860000134;31;1.5;2.789999962;3;4;0;0;5;2;2;1;7;5;63;53;44;28;0;0;15;15;0;0;1;0;0
